,hotel_id,direction,description,attributes,latitude,longitude,scores
298,8907,"4896 Long Branch Ave, Ocean Beach, San Diego, 92107, Estados Unidos","El OB Beach House se encuentra en San Diego y ofrece bañera de hidromasaje. El establecimiento cuenta con balcón, aparcamiento privado gratuito y WiFi gratuita.

La casa tiene 3 dormitorios, TV vía satélite, cocina equipada con lavavajillas y horno, lavadora y 2 baños con bañera. El establecimiento proporciona toallas y ropa de cama por un suplemento.

La recepción proporciona información turística sobre la zona.

El OB Beach House se encuentra a 1,3 km de Ocean Beach y a 3 km de Sunset Cliffs Beach. El aeropuerto internacional de San Diego es el más cercano y queda a 6 km.","['Gimnasio', 'Parking gratis', 'Recepción 24 horas', 'Servicio de lavandería', 'WiFi gratis']",32.749843,-117.245637,"[{'Personal': '10'}, {'Instalaciones y servicios': '7.5'}, {'Limpieza': '7.5'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '7.5'}]"
299,8910,"1520 Virginia Way, La Jolla, San Diego, 92037, Estados Unidos","El Coastal View se encuentra en el distrito La Jolla de San Diego, cerca de la playa de las cuevas de La Jolla, y ofrece WiFi gratuita y lavadora. Se encuentra a 700 metros de la playa de La Jolla Cove y cuenta con recepción 24 horas.

La casa cuenta con 1 dormitorio, 2 baños, TV vía satélite, zona de comedor, cocina totalmente equipada y balcón con vistas al mar. El establecimiento proporciona toallas y ropa de cama por un suplemento.

La playa de La Jolla Shores se encuentra a menos de 1 km de la casa, mientras que la reserva estatal Torrey Pines está a 13 km. El aeropuerto más cercano es el aeropuerto internacional de San Diego, ubicado a 16 km del Coastal View.","['Gimnasio', 'Parking gratis', 'Recepción 24 horas', 'Servicio de lavandería', 'WiFi gratis']",32.8470041,-117.266429,
300,8911,"La Jolla, San Diego, 92037, Estados Unidos","El Vida la Playa Unit B ofrece WiFi gratuita en todas las instalaciones y habitaciones con aire acondicionado en San Diego. El establecimiento se encuentra a menos de 1 km de la playa de las cuevas de La Jolla, a 17 minutos a pie de la playa de Scripps y a 12 km de la reserva estatal Torrey Pines. Este establecimiento para no fumadores se encuentra a 700 metros de la playa de La Jolla Shores.

Todas las habitaciones incluyen cafetera. El baño es privado e incluye bañera o ducha, artículos de aseo gratuitos y secador de pelo. Las habitaciones del Vida la Playa Unit B incluyen ropa de cama y toallas.

En San Diego y sus alrededores se pueden practicar diversas actividades, como ciclismo.

El Vida la Playa Unit B se encuentra a 14 km del SeaWorld San Diego y del parque histórico estatal Old Town San Diego. El aeropuerto internacional de San Diego es el más cercano y queda a 15 km.","['Servicio de lavandería', 'Habitaciones sin humo', 'WiFi gratis', 'Parking en el alojamiento', 'Toallas', 'Papel higiénico']",32.851329,-117.256382,"[{'Estudio': '1 cama dobley1 sofá cama'}, {'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
301,8913,"Mission Beach, San Diego, 92109, Estados Unidos","El Soft Sands & Ocean Views ofrece aire acondicionado y se encuentra en San Diego, a 200 metros de Mission Beach y a 5,1 km del SeaWorld San Diego. Se encuentra frente a la playa y ofrece acceso a un patio y WiFi gratuita.

La casa cuenta con 5 dormitorios, 4 baños, ropa de cama, toallas, TV por cable, zona de comedor, cocina totalmente equipada y balcón con vistas al mar.

En los alrededores se puede practicar ciclismo.

La casa se encuentra a 7,9 km del parque histórico estatal Old Town San Diego y de Sunset Cliffs. El aeropuerto más cercano es el aeropuerto internacional de San Diego, ubicado a 10 km del Soft Sands & Ocean Views.","['Servicio de lavandería', 'Barbacoa', 'Habitaciones sin humo', 'WiFi gratis', 'Parking en el alojamiento', 'Situado frente a la playa']",32.76013,-117.249969,
302,8915,"Mission Beach, San Diego, 92109, Estados Unidos","Boasting a spa bath, South Shore 1 is situated in San Diego. This holiday home features free private parking, a 24-hour front desk and free WiFi. The property is non-smoking and is located a few steps from Mission Beach.

The holiday home features 3 bedrooms, 2 bathrooms, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a balcony with sea views. For added privacy, the accommodation features a private entrance.

Sail Bay Beach is 2 km from the holiday home, while SeaWorld San Diego is 4.7 km from the property. The nearest airport is San Diego International Airport, 9 km from South Shore 1.","['Gimnasio', 'Parking gratis', 'Recepción 24 horas', 'Servicio de lavandería', 'WiFi gratis']",32.7671027,-117.2521111,[]
303,8923,"749 Diamond Street, Pacific Beach, San Diego, 92109, Estados Unidos","El Just Beachy se encuentra en San Diego, a 200 metros de Pacific Beach y a 1,3 km de Tourmaline Surfing Park Beach, y ofrece aire acondicionado. Esta casa ofrece aparcamiento privado gratuito, recepción 24 horas y WiFi gratuita.

La casa tiene 2 dormitorios, TV vía satélite, cocina equipada con lavavajillas y horno, lavadora y 2 baños con ducha. El establecimiento proporciona toallas y ropa de cama por un suplemento.

La casa está a 1,4 km de la playa de Sail Bay y a 6,6 km del SeaWorld San Diego. El aeropuerto más cercano es el aeropuerto internacional de San Diego, ubicado a 10 km del Just Beachy.","['Gimnasio', 'Parking gratis', 'Recepción 24 horas', 'Servicio de lavandería', 'WiFi gratis']",32.7990332,-117.2566413,"[{'Instalaciones y servicios': '7.5'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '10'}]"
304,8935,"Mission Beach, San Diego, 92109, Estados Unidos","El Devon Getaway ofrece aire acondicionado y se encuentra en San Diego, a 2,1 km de la playa de Sail Bay y a 4,6 km del SeaWorld San Diego. El alojamiento se encuentra a 100 metros de la playa Mission y ofrece conexión Wi-Fi gratuita en todas las instalaciones.

La casa tiene 3 dormitorios, TV por cable, lavadora, 3 baños con bañera o ducha y cocina equipada con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

La casa cuenta con parque infantil. En los alrededores se puede practicar ciclismo.

El Devon Getaway está a 7,3 km del parque histórico estatal Old Town San Diego y a 7,4 km de Sunset Cliffs. El aeropuerto internacional de San Diego es el más cercano y queda a 9 km.","['Secadora de ropa', 'Habitaciones sin humo', 'Fogones', 'Horno', 'Parking en el alojamiento', 'WiFi gratis', 'Cafetera']",32.766286,-117.251342,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
305,8940,"Mission Beach, San Diego, 92109, Estados Unidos","Featuring a spa bath, Brighton Beach is located in San Diego. This property offers access to a balcony, free private parking and free WiFi. The property is non-smoking and is situated 300 metres from Mission Beach.

The 2-bedroom holiday home is equipped with a living room with a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and an oven, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the holiday home. For added privacy, the accommodation features a private entrance.

Sail Bay Beach is 2.5 km from the holiday home, while SeaWorld San Diego is 4.8 km away. The nearest airport is San Diego International Airport, 10 km from Brighton Beach.","['Gimnasio', 'Parking gratis', 'Recepción 24 horas', 'Servicio de lavandería', 'WiFi gratis']",32.7631396,-117.2502777,[]
306,8945,"30 Steet, 2 and 4 Avenue, 11856 San José, Costa Rica","Este lujoso hotel, situado en el centro de San José, cuenta con un restaurante gourmet, aparcamiento gratuito y conexión Wi-Fi gratis. El Hotel Grano de Oro ofrece un servicio de masajes y un jardín en la azotea.

Las espectaculares habitaciones tienen aire acondicionado, una hermosa decoración de madera, techos abovedados y TV de pantalla plana con canales por cable. También cuentan con artículos de aseo gratuitos, ropa de cama de lujo y cafetera.

El famoso restaurante del Grano de Oro sirve una fusión de cocina de Costa Rica y europea y está abierto para el desayuno, el almuerzo y la cena. También hay un bar con una amplia selección de vinos y licores.

Muchos de los principales lugares de interés de San José se encuentran a 10 minutos a pie. El mostrador de información turística del hotel puede organizar visitas a museos, teatros y plantaciones de café. El aeropuerto internacional de Juan Santamaría se encuentra a 15 minutos en coche.","['Gimnasio', 'Parking gratis', 'Restaurante', 'Adaptado personas de movilidad reducida', 'Recepción 24 horas', 'Bar', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', 'Desayuno fabuloso']",9.93346101,-84.09295278,
307,8953,"Juan Manuel Blanes, 70000 Colonia del Sacramento, Uruguay","La casa privada, para dos personas, aire acondicionado, exellente ubicacion se encuentra en Colonia del Sacramento, a 800 metros de la playa El Álamo y a 1 km de la playa municipal Balneario, y ofrece jardín y aire acondicionado. El establecimiento es para no fumadores y se encuentra a 2,3 km de la playa de Rowing.

La Puerta de la Ciudadela de Colonia se encuentra a 3 km de la casa, mientras que la calle de los Suspiros está a 3,1 km. El aeropuerto más cercano es el aeropuerto Jorge Newbery Airfield, ubicado a 63 km de la casa privada, para dos personas, aire acondicionado, exellente ubicacion.","['Parking gratis', 'Jardín', 'Calefacción', 'Habitaciones sin humo', 'Habitaciones familiares']",-34.45187106,-57.84285581,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
308,8956,"580 Coronel Arroyo, 70000 Colonia del Sacramento, Uruguay","El Departamento con piscina. Tranquilo y Centrico se encuentra en Colonia del Sacramento, a 600 metros de la playa de Rowing y a 1 km de la playa El Álamo, y ofrece alojamiento con WiFi gratuita, aire acondicionado, piscina exterior de temporada y jardín. El establecimiento tiene vistas al jardín y se encuentra a 1,2 km de la puerta de entrada a la ciudadela de Colonia y a 1,3 km de la calle de los Suspiros. Este establecimiento para no fumadores se encuentra a 1,4 km de la playa Ferrando.

El apartamento consta de 1 dormitorio, cocina totalmente equipada y baño. Se proporcionan toallas y ropa de cama.

El apartamento cuenta con mesa de ping pong y servicio de alquiler de bicicletas.

El aeropuerto más cercano es el aeropuerto Jorge Newbery, ubicado a 61 km del Departamento con piscina. Tranquilo y Centrico.","['Jardín', 'Barbacoa', 'Habitaciones sin humo', 'WiFi gratis', 'Piscina al aire libre']",-34.4677245,-57.8422429,
309,8959,"832 Balboa Ct, Mission Beach, San Diego, 92109, Estados Unidos","Located in San Diego in the California region, Stunning Beach Home - Steps to the Bay, Beach, &Boardwalk w Grill & Patios has a balcony. It is set 4.9 km from SeaWorld San Diego and provides a 24-hour front desk. The property is non-smoking and is situated 500 metres from Mission Beach.

With free WiFi, this 2-bedroom holiday home features a TV, a washing machine and a fully equipped kitchen with a dishwasher and oven. The accommodation offers a fireplace.

Old Town San Diego State Historic Park is 7.6 km from the holiday home, while Sunset Cliffs is 7.6 km from the property. The nearest airport is San Diego International Airport, 10 km from Stunning Beach Home - Steps to the Bay, Beach, &Boardwalk w Grill & Patios.","['Tostadora', 'Parking gratis', 'Recepción 24 horas', 'Fogones', 'Horno', 'WiFi gratis', 'Parking en un garaje']",32.7626716,-117.250143,[]
310,8964,"Sabana norte, 60111 San José, Costa Rica","El Apartotel La Sabana, situado a 1,5 km del centro de San José, ofrece alojamiento independiente con WiFi gratuita, piscina al aire libre y un desayuno incluido en el precio.

Los apartamentos del Apartotel La Sabana disponen de TV por cable de pantalla plana, aire acondicionado, baño privado con ducha de agua caliente, caja fuerte y ventilador. Algunos alojamientos tienen zona de estar.

Se facilita aparcamiento privado gratuito. Además, el Apartotel La Sabana cuenta con sauna, recepción abierta las 24 horas, instalaciones para reuniones, consigna de equipaje y servicio de limpieza en seco.

El aeropuerto internacional Juan Santamaría se halla a unos 15-20 minutos en coche. El establecimiento proporciona servicio de enlace con el aeropuerto por un suplemento y los huéspedes deberán solicitarlo 48 horas antes de la hora de llegada o salida.","['Parking gratis', 'Restaurante', 'Adaptado personas de movilidad reducida', 'Recepción 24 horas', 'Desayuno fantástico', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', 'Piscina al aire libre']",9.93965573,-84.10099491,
311,8965,"1311 La Palma St Unit 1, Pacific Beach, San Diego, 92109, Estados Unidos","El Bay Beach Bungalow es un establecimiento situado frente al mar en San Diego, a 1,4 km de Mission Beach y a 4,8 km del SeaWorld San Diego. Ofrece aparcamiento privado gratuito y se encuentra a 200 metros de la playa de Sail Bay y a 1,4 km de la playa del Pacífico.

Esta casa de 2 dormitorios cuenta con conexión WiFi gratuita, TV, lavadora y cocina con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

La casa está a 8,7 km de Sunset Cliffs y a 10 km del parque histórico estatal Old Town San Diego. El aeropuerto más cercano es el aeropuerto internacional de San Diego, ubicado a 9 km del Bay Beach Bungalow.","['Adaptado personas de movilidad reducida', 'Parking gratis', 'Barbacoa', 'WiFi gratis', 'Situado frente a la playa']",32.7916142,-117.2438115,
312,8967,"1811 Adams Avenue, San Diego, 92116, Estados Unidos","El Healthcare&Business-Professionals-Pets A C Wi-Fi ofrece aire acondicionado y se encuentra en San Diego, a 3,1 km del zoológico de San Diego y a 3,6 km del parque Balboa. Hay WiFi y aparcamiento gratuitos. Este establecimiento para no fumadores se encuentra a 6,2 km del parque histórico estatal del centro histórico de San Diego.

Este apartamento de 1 dormitorio cuenta con sala de estar con TV, cocina totalmente equipada con horno y microondas y baño con secador de pelo. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

La estación Amtrak de San Diego - Santa Fe Depot está a 6,8 km del Healthcare&Business-Professionals-El Pets A C Wi-Fi está a 7,3 km del Museo Marítimo de San Diego. El aeropuerto internacional de San Diego es el más cercano y queda a 6 km.","['Parking gratis', 'Cocina', 'Utensilios de cocina', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora', 'Parking en la calle']",32.76233292,-117.14598846,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
313,8974,"La Jolla, San Diego, 92037, Estados Unidos","El Seashore VI by AvantStay Cozy La Jolla Flat 5mins from the Beach se encuentra en San Diego, a 500 metros de la playa de La Jolla Cove, a menos de 1 km de la playa Wipeout y a 13 minutos a pie de la playa Shell. El establecimiento se encuentra a 15 km del SeaWorld San Diego y del parque histórico estatal Old Town San Diego.

El apartamento dispone de 1 dormitorio, TV, baño con ducha y cocina equipada con lavavajillas y microondas.

El apartamento se encuentra a 1,4 km de la playa Boomer y a 14 km de la reserva estatal Torrey Pines. El aeropuerto más cercano es la estación aérea naval de North Island, a 21 km del Seashore VI by AvantStay Cozy La Jolla Flat 5mins from the Beach.","['Tostadora', 'Microondas', 'Cocina', 'Utensilios de cocina', 'Lavavajillas', 'Fogones', 'Horno', 'WiFi gratis', 'Productos de limpieza']",32.8488295,-117.2715383,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '7.5'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '10'}]"
314,8978,"Ituzaingó 160, 70000 Colonia del Sacramento, Uruguay","Este establecimiento se encuentra a solo 100 metros del pintoresco barrio histórico de Colonia y alberga un patio con una fuente. La posada cuenta con interiores elegantes y habitaciones con conexión Wi-Fi gratuita.

La Posada Manuel de Lobo ofrece habitaciones con aire acondicionado, TV por cable y baño privado. Algunas habitaciones están decoradas con ladrillos pintados en blanco y cuentan con bañera de hidromasaje.

Todos los días se sirve un desayuno buffet.

La zona de playa de Colonia está a 2 km. El puerto está a 700 metros.

La recepción está abierta las 24 horas.

De acuerdo con las leyes fiscales locales, del 15 de noviembre al día siguiente de Pascua, los ciudadanos uruguayos pueden cobrar el impuesto sobre el valor añadido (IVA 10%). Este suplemento no se incluye automáticamente en el importe total de la reserva.","['Servicio de habitaciones', 'Jardín', 'Desayuno fantástico', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis']",-34.47135893,-57.84950584,
315,8980,"3361 Dale Street, San Diego, 92104, Estados Unidos","El establecimiento se encuentra en San Diego, a 2,4 km del zoológico de San Diego y a 2,9 km del parque Balboa. El NorthPark-Professionals-Restaurants-King-Park-WiFi ofrece alojamientos amplios con aire acondicionado, patio y WiFi gratuita. El establecimiento está a unos 6,6 km del centro de convenciones de San Diego, a 6,9 km del Museo Marítimo de San Diego y a 7,1 km del Museo USS Midway. Este establecimiento para no fumadores se encuentra a 6,5 km de la estación de Amtrak de San Diego - Santa Fe Depot.

El apartamento cuenta con 2 dormitorios, cocina totalmente equipada con lavavajillas y horno, lavadora y 2 baños con secador de pelo. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

El NorthPark-Professionals-Restaurants-King-Park-WiFi se encuentra a 7,8 km del parque histórico estatal del centro histórico de San Diego y a 11 km de la Universidad de San Diego. El aeropuerto internacional de San Diego es el más cercano y queda a 7 km.","['Parking gratis', 'Cocina', 'Utensilios de cocina', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora', 'Parking en la calle']",32.7403717,-117.13008118,"[{'Personal': '9.3'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.2'}, {'Confort': '9.2'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '9.2'}, {'WiFi gratis': '10'}]"
316,8981,"Riverside, 92501-4123, Estados Unidos","El Riverside House with Yard se encuentra en Riverside, a 25 km del circuito Auto Club Speedway y a 1,5 km del centro de convenciones de Riverside. 1 Mi al centro! Dispone de aire acondicionado. Esta casa se encuentra a 12 km del parque de atracciones Fiesta Village Family y a 14 km del parque del castillo.

Esta casa de 3 dormitorios cuenta con conexión WiFi gratuita, TV por cable, lavadora y cocina con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

La Universidad de California en Riverside se encuentra a 5,4 km de la casa, mientras que la Universidad Bautista de California está a 8,4 km. El aeropuerto más cercano es el aeropuerto internacional LA/Ontario, ubicado a 28 km del Riverside House with Yard about 1 Mi to Downtown!.","['Parking adaptado para personas de movilidad reducida', 'Tostadora', 'Habitaciones sin humo', 'Cafetera', 'WiFi gratis', 'Parking en el alojamiento', 'Parking en la calle']",33.9739661,-117.3779776,
317,8991,"7907 Horizon View Drive, Riverside, CA 92506, Estados Unidos","El LuxHome Suites es un apartamento recientemente reformado situado en Riverside, a 37 km del circuito Auto Club Speedway, y ofrece jardín y vistas a la piscina. Ofrece piscina con vistas, WiFi gratuita y aparcamiento privado gratuito. El apartamento dispone de habitaciones familiares.

Todos los alojamientos están equipados con aire acondicionado, microondas, nevera, cafetera, ducha, secador de pelo y escritorio. Los alojamientos incluyen baño privado con artículos de aseo gratuitos. Algunas habitaciones también tienen cocina totalmente equipada con lavavajillas. Los alojamientos del complejo de apartamentos incluyen ropa de cama y toallas.

La Universidad Bautista de California se encuentra a 7,3 km del apartamento, mientras que la Universidad de California en Riverside está a 11 km. El aeropuerto más cercano es el aeropuerto internacional LA/Ontario, ubicado a 32 km del LuxHome Suites.","['Parking gratis', 'Habitaciones sin humo', 'Habitaciones familiares', 'Wifi rápida gratis (249 Mbps)', 'Piscina al aire libre']",33.9082807,-117.3651822,
318,9000,"Calle del Comercio 111, 70000 Colonia del Sacramento, Uruguay","La Posada Plaza Mayor está en el centro histórico de Colonia del Sacramento y ofrece vistas panorámicas, conexión Wi-Fi gratuita y desayuno. La puerta de la Ciudadela se encuentra a 100 metros.

Las habitaciones de la Posada Plaza Mayor tienen baño privado, TV vía satélite y minibar. Hay servicio de habitaciones.

La Posada Plaza Mayor alberga un centro de negocios y un bar. También cuenta con servicio de lavandería y de guardería. En las zonas comunes hay conexión Wi-Fi gratuita.

El puerto marítimo y la estación de autobuses están a 10 calles. La playa queda a 8 km.",,-34.47191395,-57.85266817,"[{'Habitación Doble Superior': '1 cama doble'}, {'Suite': '1 cama doble extragrande'}, {'Suite Deluxe': '1 cama doble extragrande'}, {'Personal': '9.3'}, {'Instalaciones y servicios': '8.9'}, {'Limpieza': '9.4'}, {'Confort': '9.3'}, {'Relación calidad-precio': '8.6'}, {'Ubicación': '9.9'}, {'WiFi gratis': '7.8'}]"
319,9003,"Rambla Costanera esquina Torres garci­a y Pedro Figari, 70000 Colonia del Sacramento, Uruguay","Este hotel de última generación ofrece habitaciones con vistas a la tranquila ciudad de Colonia del Sacramento. También alberga varias instalaciones de ocio, como piscina al aire libre y spa de bienestar. Además, hay WiFi gratuita.

Los lofts y suites del Costa Colonia son amplios y presentan una decoración elegante en colores crema y beige. Todos los alojamientos incluyen aire acondicionado, TV LCD, reproductor de DVD, zona de estar y balcón privado.

El Costa Colonia disfruta de vistas al río y alberga un bar restaurante al aire libre que prepara platos a la carta. Por las mañanas se sirve un desayuno continental.

El Costa Colonia goza de una ubicación privilegiada, a solo 2 km del faro, de la estación de Buquebus y del casino Radisson. Asimismo, el establecimiento se halla a 54 km del aeropuerto Jorge Newbery y a 60 minutos en ferry de Buenos Aires.

El Costa Colonia también ofrece servicios de alquiler de coches y bicicletas. Además, se proporciona servicio de enlace con el aeropuerto.","['Spa y centro de bienestar', 'Gimnasio', 'Restaurante', 'Parking gratis', 'Servicio de habitaciones', 'Bar', 'Buen desayuno', 'Habitaciones sin humo', 'WiFi gratis', '2 piscinas']",-34.45455847,-57.84504533,
320,9010,"3010 B Alta View Drive 103, San Diego, CA 92139, Estados Unidos","El Departamento completo en San Diego hablamos español se encuentra en San Diego y ofrece alojamiento con aire acondicionado y patio. Este apartamento ofrece aparcamiento privado gratuito, recepción 24 horas y WiFi gratuita.

El apartamento cuenta con 1 dormitorio, 1 baño, ropa de cama, toallas, TV de pantalla plana con servicios de streaming, zona de comedor, cocina totalmente equipada y balcón con vistas al jardín.

El apartamento ofrece una amplia gama de instalaciones de bienestar, como gimnasio y solárium. Los huéspedes también pueden relajarse en el jardín, junto a la piscina de borde infinito o en el solárium.

El Departamento completo en San Diego hablamos español se encuentra a 17 km del centro de convenciones de San Diego y a 19 km de la estación Amtrak de San Diego - Santa Fe Depot. El aeropuerto internacional de San Diego es el más cercano y queda a 21 km.","['Gimnasio', 'Parking gratis', 'Recepción 24 horas', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', '2 piscinas']",32.6758633,-117.0383537,"[{'Personal': '8.9'}, {'Instalaciones y servicios': '9.1'}, {'Limpieza': '9.4'}, {'Confort': '9.0'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '8.4'}]"
321,9013,"Ituzaingó 232, 70000 Colonia del Sacramento, Uruguay","Esta posada de estilo colonial se encuentra en Uruguay y cuenta con una galería española de azulejos rojos con vistas a la piscina y WiFi gratuita en todas las instalaciones.

El establecimiento Don Antonio Posada dispone de habitaciones con decoración elegante, aire acondicionado y TV por cable. Tienen paredes de ladrillo pintado y colchas blancas. Algunas habitaciones ofrecen vistas a la terraza y a la piscina.

El establecimiento Don Antonio se halla a 5 minutos a pie de la pintoresca plaza mayor y a 10 minutos a pie del club náutico.

La posada sirve un desayuno buffet completo que consta de mermeladas de la zona, pan casero y fruta de temporada. El desayuno se puede servir en la habitación por un suplemento.

La Antonio Posada está a 45 minutos en ferry desde Buenos Aires.","['Muy buen desayuno', 'Servicio de habitaciones', 'Jardín', 'Habitaciones sin humo', 'WiFi gratis', 'Piscina al aire libre']",-34.46978673,-57.8493154,
322,9029,"1857 Silent Era Drive, Los Ángeles, CA 90026, Estados Unidos","El Chic, Modern Silver Lake Oasis with Rooftop Panoramic DTLA Views & Private Garage se encuentra en el distrito Silver Lake de Los Ángeles y ofrece aire acondicionado, patio y vistas a la montaña. Ofrece terraza, aparcamiento privado gratuito y WiFi gratuita.

Esta villa cuenta con 2 dormitorios y cocina con lavavajillas y horno. TV de pantalla plana, zona de estar y 3 baños con ducha a ras de suelo. La villa proporciona toallas y ropa de cama.

La villa cuenta con zona de picnic.

El Chic, Modern Silver Lake Oasis with Rooftop Panoramic DTLA Views & Private Garage se encuentra a 3,6 km del estadio Dodger y a 5,1 km de la estación LA Union. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 17 km.","['Aire acondicionado', 'Parking gratis', 'Habitaciones sin humo', 'Terraza', 'Habitaciones familiares', 'WiFi gratis']",34.0898335,-118.2599318,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '7.5'}]"
323,9037,"4311 Lincoln Boulevard, Venice Beach, Los Ángeles, CA 90292, Estados Unidos","Situated in Los Angeles, 2.1 km from Marina Del Rey Beach and 3.5 km from Venice Beach Boardwalk, Luxury 2 Bedroom Apt In Marina Del Rey w Pool and Hot Tub features spacious air-conditioned accommodation with a balcony and free WiFi. This property offers a private pool and free private parking. Third Street Promenade is 7.1 km from the apartment and Petersen Automotive Museum is 13 km away.

The apartment is composed of 2 bedrooms, a fully equipped kitchen, and 2 bathrooms. A flat-screen TV is available.

Santa Monica Pier is 6.9 km from the apartment, while Pacific Park is 6.9 km from the property. The nearest airport is Los Angeles International Airport, 5 km from Luxury 2 Bedroom Apt In Marina Del Rey w Pool and Hot Tub.","['Aire acondicionado', 'Parking gratis', 'Cocina', 'WiFi gratis', 'Piscina', 'Lavadora']",33.9844801,-118.4434206,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '7.5'}, {'Confort': '10'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '10'}]"
324,9040,"138 N Beaudry Ave 507, Centro de Los Ángeles, Los Ángeles, 90012, Estados Unidos","El Stunning View of DTLA Modern Retreat Free Amenity ofrece alojamiento con WiFi gratuita y aparcamiento privado gratuito en el centro de Los Ángeles, a 2,6 km de la estación LA Union y a 2,8 km del Microsoft Theater. El establecimiento dispone de ascensor y chimenea al aire libre. El establecimiento es para no fumadores y está a 2,8 km del Staples Center.

El apartamento cuenta con 2 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana con servicios de streaming, cocina totalmente equipada y terraza con vistas a la ciudad. El alojamiento dispone de chimenea.

El apartamento también cuenta con piscina al aire libre y bañera de hidromasaje.

El Stunning View of DTLA Modern Retreat Free Amenity se encuentra a 4,2 km del estadio Dodger y a 6,9 km del California Science Center.","['Aire acondicionado', 'Gimnasio', 'Parking gratis', 'Barbacoa', 'Habitaciones sin humo', 'Calefacción', 'WiFi gratis', 'Ascensor', 'Piscina al aire libre']",34.06047621,-118.25275989,"[{'Personal': '9.3'}, {'Instalaciones y servicios': '8.9'}, {'Limpieza': '9.6'}, {'Confort': '9.3'}, {'Relación calidad-precio': '8.9'}, {'Ubicación': '8.9'}]"
325,9047,"North Kingsley Drive, Hollywood, Los Ángeles, CA , Estados Unidos","El Hollywood/Thai Town Courtyard Apartment se encuentra en Los Ángeles, a 3,9 km del Dolby Theater y a 4,2 km del Hollywood Bowl, y ofrece jardín y aire acondicionado. Este apartamento sostenible se encuentra a 5 km del observatorio Griffith y a 5,2 km del cartel de Hollywood. Hay WiFi gratuita en todas las instalaciones. El edificio Capitol Records está a 2,5 km.

El apartamento es amplio y cuenta con 1 dormitorio, TV de pantalla plana con servicios de streaming, cocina totalmente equipada con lavavajillas y horno, lavadora y baño con bañera. Se proporcionan toallas y ropa de cama. Este alojamiento es para no fumadores.

El Universal Studios Hollywood se encuentra a 6,7 km del apartamento, mientras que el estadio Dodger está a 8,3 km. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 13 km del Hollywood/Thai Town Courtyard Apartment.","['Aire acondicionado', 'Jardín', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis']",34.10319913,-118.30351588,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '8.9'}, {'Limpieza': '9.6'}, {'Confort': '10'}, {'Relación calidad-precio': '9.3'}, {'Ubicación': '8.9'}]"
