,state_id,attraction,reviews_url,region,new_categories,latitud,longitude,n_reviews
521,NY,World Trade Center Station (PATH),https://www.tripadvisor.com.ar/Attraction_Review-g60763-d11727122-Reviews-World_Trade_Center_Station_PATH-New_York_City_New_York.html,Mid Atlantic,Historia,40.711796,-74.011665,1291.0
522,NY,Manhattan Bridge,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d136066-Reviews-Manhattan_Bridge-New_York_City_New_York.html,Mid Atlantic,,40.707619,-73.990891,1248.0
523,NY,Harlem,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d143388-Reviews-Harlem-New_York_City_New_York.html,Mid Atlantic,,40.794559,-73.944397,1192.0
524,NY,New-York Historical Society Museum & Library,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d136143-Reviews-New_York_Historical_Society_Museum_Library-New_York_City_New_York.html,Mid Atlantic,Ciencia,40.779224,-73.973907,853.0
525,NY,Minskoff Theatre,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d548696-Reviews-Minskoff_Theatre-New_York_City_New_York.html,Mid Atlantic,,40.75713,-73.985565,284.0
526,NY,GhostBusters Firestation,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d3728839-Reviews-GhostBusters_Firestation-New_York_City_New_York.html,Mid Atlantic,,40.719662,-74.006599,437.0
527,NY,Neil Simon Theatre,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d548678-Reviews-Neil_Simon_Theatre-New_York_City_New_York.html,Mid Atlantic,,40.763069,-73.9842,284.0
528,NY,Al Hirschfeld Theatre,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d548354-Reviews-Al_Hirschfeld_Theatre-New_York_City_New_York.html,Mid Atlantic,,40.759392,-73.989075,249.0
529,NY,Little Island,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d23418324-Reviews-Little_Island-New_York_City_New_York.html,Mid Atlantic,Naturaleza,40.73307,-74.011024,197.0
530,NY,Winter Garden Theatre,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d548762-Reviews-Winter_Garden_Theatre-New_York_City_New_York.html,Mid Atlantic,,40.761524,-73.983711,244.0
531,NY,Aladdin - The Musical,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d6219219-Reviews-Aladdin_The_Musical-New_York_City_New_York.html,Mid Atlantic,Cultura,40.755955,-73.98822,2970.0
532,NY,The Shops & Restaurants at Hudson Yards,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d17599424-Reviews-The_Shops_Restaurants_at_Hudson_Yards-New_York_City_New_York.html,Mid Atlantic,,40.753551,-74.001205,285.0
533,NY,Battery Park,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d15614732-Reviews-Battery_Park-New_York_City_New_York.html,Mid Atlantic,Naturaleza,40.70446,-74.014229,198.0
534,NY,ExperienceFirst,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d3707809-Reviews-ExperienceFirst-New_York_City_New_York.html,Mid Atlantic,,,,
535,NY,Birdland,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d535079-Reviews-Birdland-New_York_City_New_York.html,Mid Atlantic,Nocturno,40.759033,-73.989655,863.0
536,NY,The Escape Game NYC,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d18895596-Reviews-The_Escape_Game_NYC-New_York_City_New_York.html,Mid Atlantic,,40.751923,-73.979515,368.0
537,NY,McSorley's Old Ale House,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d220043-Reviews-McSorley_s_Old_Ale_House-New_York_City_New_York.html,Mid Atlantic,Nocturno,40.72868,-73.990005,1408.0
538,NY,NYC Platinum Transport,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d16760358-Reviews-NYC_Platinum_Transport-New_York_City_New_York.html,Mid Atlantic,,,,
539,NY,Precision NY Chauffeur & Airport Transportation Services,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d14930366-Reviews-Precision_NY_Chauffeur_Airport_Transportation_Services-New_York_City_New_York.html,Mid Atlantic,,40.758999,-73.977089,98.0
540,NY,Pocono Daytripper,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d7621038-Reviews-Pocono_Daytripper-New_York_City_New_York.html,Mid Atlantic,,40.756371,-73.990639,346.0
541,NY,Real New York Tours,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d1174408-Reviews-Real_New_York_Tours-New_York_City_New_York.html,Mid Atlantic,,,,
542,NY,Blue Man Group,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d660852-Reviews-Blue_Man_Group-New_York_City_New_York.html,Mid Atlantic,Cultura,40.729401,-73.992027,1042.0
543,NY,Inside Out Tours,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d1817918-Reviews-Inside_Out_Tours-New_York_City_New_York.html,Mid Atlantic,,,,
544,NY,Top Dog Tours NYC,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d9998874-Reviews-Top_Dog_Tours_NYC-New_York_City_New_York.html,Mid Atlantic,,,,
545,NY,Hush Hip Hop Tours,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d556040-Reviews-Hush_Hip_Hop_Tours-New_York_City_New_York.html,Mid Atlantic,,,,
546,NY,Walks,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d6510587-Reviews-Walks-New_York_City_New_York.html,Mid Atlantic,,,,
547,NY,The Wall Street Experience - Wall Street Tours,https://www.tripadvisor.com.ar/Attraction_Review-g60763-d1449277-Reviews-The_Wall_Street_Experience_Wall_Street_Tours-New_York_City_New_York.html,Mid Atlantic,,,,
548,PA,Parque Nacional Militar de Gettysburg,https://www.tripadvisor.com.ar/Attraction_Review-g60798-d123132-Reviews-Gettysburg_National_Military_Park-Gettysburg_Pennsylvania.html,Mid Atlantic,Historia,39.810692,-77.224838,8470.0
550,PA,Eastern State Penitentiary,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d102763-Reviews-Eastern_State_Penitentiary-Philadelphia_Pennsylvania.html,Mid Atlantic,,39.968182,-75.172638,6505.0
552,PA,Independence Hall,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d104739-Reviews-Independence_Hall-Philadelphia_Pennsylvania.html,Mid Atlantic,Historia,39.948875,-75.150024,9119.0
554,PA,PNC Park,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272117-Reviews-PNC_Park-Pittsburgh_Pennsylvania.html,Mid Atlantic,Deportes,40.447601,-80.005028,6158.0
556,PA,Longwood Gardens,https://www.tripadvisor.com.ar/Attraction_Review-g52926-d286194-Reviews-Longwood_Gardens-Kennett_Square_Pennsylvania.html,Mid Atlantic,Naturaleza,39.86903,-75.67083,4451.0
558,PA,Reading Terminal Market,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d104158-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html,Mid Atlantic,,39.953262,-75.159355,4856.0
559,PA,Sight & Sound Theatres,https://www.tripadvisor.com.ar/Attraction_Review-g53573-d674160-Reviews-Sight_Sound_Theatres-Ronks_Lancaster_County_Pennsylvania.html,Mid Atlantic,,39.99757,-76.187943,3428.0
560,PA,Philadelphia Museum of Art,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d10800264-Reviews-Philadelphia_Museum_of_Art-Philadelphia_Pennsylvania.html,Mid Atlantic,Cultura,39.965572,-75.180962,7435.0
561,PA,Phipps Conservatory and Botanical Gardens,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d209225-Reviews-Phipps_Conservatory_and_Botanical_Gardens-Pittsburgh_Pennsylvania.html,Mid Atlantic,Historia,40.439209,-79.947388,3355.0
562,PA,Duquesne Incline,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d199154-Reviews-Duquesne_Incline-Pittsburgh_Pennsylvania.html,Mid Atlantic,Ciencia,40.438423,-80.018745,4365.0
563,PA,Museo y Centro de Visitantes de Gettysburg,https://www.tripadvisor.com.ar/Attraction_Review-g60798-d1856920-Reviews-Gettysburg_National_Military_Park_Museum_Visitor_Center-Gettysburg_Pennsylvania.html,Mid Atlantic,Ciencia,39.81152,-77.225983,5809.0
564,PA,Fallingwater,https://www.tripadvisor.com.ar/Attraction_Review-g53192-d116601-Reviews-Fallingwater-Mill_Run_Pennsylvania.html,Mid Atlantic,Historia,39.906181,-79.46785,2813.0
565,PA,Barnes,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d3187840-Reviews-Barnes-Philadelphia_Pennsylvania.html,Mid Atlantic,Cultura,39.96056,-75.172585,5428.0
566,PA,Knoebel's Amusement Resort,https://www.tripadvisor.com.ar/Attraction_Review-g52594-d126664-Reviews-Knoebels_Amusement_Resort-Elysburg_Pennsylvania.html,Mid Atlantic,,40.879372,-76.501678,2514.0
567,PA,The Amish Farm and House,https://www.tripadvisor.com.ar/Attraction_Review-g52970-d571501-Reviews-The_Amish_Farm_and_House-Lancaster_Lancaster_County_Pennsylvania.html,Mid Atlantic,,40.027222,-76.202591,2316.0
568,PA,Presque Isle State Park,https://www.tripadvisor.com.ar/Attraction_Review-g52607-d1519750-Reviews-Presque_Isle_State_Park-Erie_Pennsylvania.html,Mid Atlantic,Naturaleza,42.109379,-80.153572,3224.0
569,PA,Liberty Bell Center,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d104156-Reviews-Liberty_Bell_Center-Philadelphia_Pennsylvania.html,Mid Atlantic,Historia,39.949535,-75.15023,4894.0
570,PA,Mount Washington,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272285-Reviews-Mount_Washington-Pittsburgh_Pennsylvania.html,Mid Atlantic,Naturaleza,40.434502,-80.011269,3037.0
571,PA,Acrisure Stadium Tours,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272116-Reviews-Acrisure_Stadium_Tours-Pittsburgh_Pennsylvania.html,Mid Atlantic,Deportes,40.446308,-80.016319,2232.0
572,PA,Flight 93 National Memorial,https://www.tripadvisor.com.ar/Attraction_Review-g53770-d491537-Reviews-Flight_93_National_Memorial-Stoystown_Pennsylvania.html,Mid Atlantic,Ciencia,40.055481,-78.901253,2067.0
573,PA,Carnegie Museum of Natural History,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d220086-Reviews-Carnegie_Museum_of_Natural_History-Pittsburgh_Pennsylvania.html,Mid Atlantic,,40.4431,-79.950607,1694.0
574,PA,Strip District,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d220084-Reviews-Strip_District-Pittsburgh_Pennsylvania.html,Mid Atlantic,,40.464226,-79.972084,3015.0
575,PA,Splash Lagoon Indoor Water Park Resort,https://www.tripadvisor.com.ar/Attraction_Review-g52607-d272288-Reviews-Splash_Lagoon_Indoor_Water_Park_Resort-Erie_Pennsylvania.html,Mid Atlantic,Deportes,42.048084,-80.077972,3079.0
576,PA,Rocky Statue,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d275364-Reviews-Rocky_Statue-Philadelphia_Pennsylvania.html,Mid Atlantic,Historia,39.965134,-75.179283,3247.0
577,PA,Independence National Historical Park,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d147134-Reviews-Independence_National_Historical_Park-Philadelphia_Pennsylvania.html,Mid Atlantic,Historia,39.94783,-75.146141,3008.0
578,PA,Senator John Heinz History Center,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d220085-Reviews-Senator_John_Heinz_History_Center-Pittsburgh_Pennsylvania.html,Mid Atlantic,,40.446766,-79.992195,1495.0
579,PA,Bicycle Heaven,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d2707010-Reviews-Bicycle_Heaven-Pittsburgh_Pennsylvania.html,Mid Atlantic,Ciencia,40.456181,-80.03212,989.0
580,PA,Lancaster Central Market,https://www.tripadvisor.com.ar/Attraction_Review-g52970-d270588-Reviews-Lancaster_Central_Market-Lancaster_Lancaster_County_Pennsylvania.html,Mid Atlantic,,40.038258,-76.306419,1054.0
591,PA,Bushkill Falls,https://www.tripadvisor.com.ar/Attraction_Review-g60788-d126682-Reviews-Bushkill_Falls-Bushkill_Pocono_Mountains_Region_Pennsylvania.html,Mid Atlantic,Naturaleza,41.117149,-75.010155,1898.0
592,PA,National Aviary,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272390-Reviews-National_Aviary-Pittsburgh_Pennsylvania.html,Mid Atlantic,,40.452961,-80.010002,1470.0
593,PA,Pittsburgh Zoo & Aquarium,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272389-Reviews-Pittsburgh_Zoo_Aquarium-Pittsburgh_Pennsylvania.html,Mid Atlantic,,40.484226,-79.922279,2032.0
594,PA,American Music Theatre,https://www.tripadvisor.com.ar/Attraction_Review-g52970-d658047-Reviews-American_Music_Theatre-Lancaster_Lancaster_County_Pennsylvania.html,Mid Atlantic,,40.024773,-76.200516,1416.0
595,PA,Valley Forge National Historical Park,https://www.tripadvisor.com.ar/Attraction_Review-g60984-d196221-Reviews-Valley_Forge_National_Historical_Park-Valley_Forge_Pennsylvania.html,Mid Atlantic,Historia,40.101109,-75.422043,1482.0
596,PA,Hershey Gardens,https://www.tripadvisor.com.ar/Attraction_Review-g52819-d116605-Reviews-Hershey_Gardens-Hershey_Pennsylvania.html,Mid Atlantic,Naturaleza,40.296303,-76.659592,1448.0
597,PA,Dutch Wonderland,https://www.tripadvisor.com.ar/Attraction_Review-g52970-d270670-Reviews-Dutch_Wonderland-Lancaster_Lancaster_County_Pennsylvania.html,Mid Atlantic,,40.028343,-76.218369,2411.0
598,PA,Carnegie Science Center,https://www.tripadvisor.com.ar/Attraction_Review-g53449-d272379-Reviews-Carnegie_Science_Center-Pittsburgh_Pennsylvania.html,Mid Atlantic,Ciencia,40.445644,-80.018196,1310.0
599,PA,Wolf Sanctuary of PA,https://www.tripadvisor.com.ar/Attraction_Review-g53046-d2091237-Reviews-Wolf_Sanctuary_of_PA-Lititz_Lancaster_County_Pennsylvania.html,Mid Atlantic,,40.217548,-76.328392,951.0
600,PA,Steamtown National Historic Site,https://www.tripadvisor.com.ar/Attraction_Review-g60969-d143266-Reviews-Steamtown_National_Historic_Site-Scranton_Pennsylvania.html,Mid Atlantic,Ciencia,41.407299,-75.671188,901.0
601,PA,Pennsylvania State Capitol,https://www.tripadvisor.com.ar/Attraction_Review-g52787-d123130-Reviews-Pennsylvania_State_Capitol-Harrisburg_Pennsylvania.html,Mid Atlantic,,40.262589,-76.883522,977.0
602,PA,Elfreth's Alley,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d138249-Reviews-Elfreth_s_Alley-Philadelphia_Pennsylvania.html,Mid Atlantic,Historia,39.95269,-75.142441,1179.0
603,PA,United States Mint,https://www.tripadvisor.com.ar/Attraction_Review-g60795-d138301-Reviews-United_States_Mint-Philadelphia_Pennsylvania.html,Mid Atlantic,,39.953369,-75.147369,1154.0
604,PA,Cherry Crest Adventure Farm,https://www.tripadvisor.com.ar/Attraction_Review-g53573-d116664-Reviews-Cherry_Crest_Adventure_Farm-Ronks_Lancaster_County_Pennsylvania.html,Mid Atlantic,,39.990742,-76.133858,500.0
605,PA,Mercer Museum,https://www.tripadvisor.com.ar/Attraction_Review-g52511-d264136-Reviews-Mercer_Museum-Doylestown_Pennsylvania.html,Mid Atlantic,,40.308117,-75.127205,532.0
606,PA,Leonard Harrison State Park,https://www.tripadvisor.com.ar/Attraction_Review-g53942-d506142-Reviews-Leonard_Harrison_State_Park-Wellsboro_Pennsylvania.html,Mid Atlantic,,41.697891,-77.451408,659.0
607,PA,Lincoln Caverns and Whisper Rocks,https://www.tripadvisor.com.ar/Attraction_Review-g52862-d1421138-Reviews-Lincoln_Caverns_and_Whisper_Rocks-Huntingdon_Pennsylvania.html,Mid Atlantic,,40.507622,-78.07132,372.0
608,PA,Bird in Hand Farmers Market,https://www.tripadvisor.com.ar/Attraction_Review-g52206-d2268648-Reviews-Bird_in_Hand_Farmers_Market-Bird_in_Hand_Lancaster_County_Pennsylvania.html,Mid Atlantic,,40.038052,-76.17778,793.0
609,PA,Polymath Park,https://www.tripadvisor.com.ar/Attraction_Review-g30008-d671695-Reviews-Polymath_Park-Acme_Pennsylvania.html,Mid Atlantic,Historia,40.164509,-79.41951,328.0
610,PA,Colton Point State Park,https://www.tripadvisor.com.ar/Attraction_Review-g53942-d506143-Reviews-Colton_Point_State_Park-Wellsboro_Pennsylvania.html,Mid Atlantic,,41.630779,-77.287323,325.0
611,PA,State of Pennsylvania Monument,https://www.tripadvisor.com.ar/Attraction_Review-g60798-d10685961-Reviews-State_of_Pennsylvania_Monument-Gettysburg_Pennsylvania.html,Mid Atlantic,Historia,39.807495,-77.235229,231.0
612,AZ,Grand Canyon South Rim,https://www.tripadvisor.com.ar/Attraction_Review-g143028-d109440-Reviews-Grand_Canyon_South_Rim-Grand_Canyon_National_Park_Arizona.html,Mountain,,36.059052,-112.12825,23476.0
613,AZ,Horseshoe Bend,https://www.tripadvisor.com.ar/Attraction_Review-g60834-d621712-Reviews-Horseshoe_Bend-Page_Arizona.html,Mountain,,36.879219,-111.51062,15386.0
614,AZ,Antelope Canyon,https://www.tripadvisor.com.ar/Attraction_Review-g60834-d103191-Reviews-Antelope_Canyon-Page_Arizona.html,Mountain,,36.863548,-111.374969,8769.0
615,AZ,Desert Botanical Garden,https://www.tripadvisor.com.ar/Attraction_Review-g31310-d109186-Reviews-Desert_Botanical_Garden-Phoenix_Arizona.html,Mountain,Naturaleza,33.463337,-111.944603,9114.0
616,AZ,Chapel of the Holy Cross,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d117113-Reviews-Chapel_of_the_Holy_Cross-Sedona_Arizona.html,Mountain,Historia,34.832294,-111.766151,10708.0
617,AZ,Arizona-Sonora Desert Museum,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d108867-Reviews-Arizona_Sonora_Desert_Museum-Tucson_Arizona.html,Mountain,Cultura,32.243938,-111.167938,8854.0
618,AZ,Musical Instrument Museum,https://www.tripadvisor.com.ar/Attraction_Review-g31310-d1798067-Reviews-Musical_Instrument_Museum-Phoenix_Arizona.html,Mountain,Ciencia,33.667664,-111.978218,6534.0
619,AZ,Cathedral Rock,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d126802-Reviews-Cathedral_Rock-Sedona_Arizona.html,Mountain,,34.817894,-111.792488,6055.0
620,AZ,Lower Antelope Canyon,https://www.tripadvisor.com.ar/Attraction_Review-g60834-d4743450-Reviews-Lower_Antelope_Canyon-Page_Arizona.html,Mountain,,36.902519,-111.411011,6980.0
621,AZ,Pima Air and Space Museum,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d109172-Reviews-Pima_Air_and_Space_Museum-Tucson_Arizona.html,Mountain,Ciencia,32.139999,-110.865196,4904.0
622,AZ,Devil's Bridge Trail,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d107190-Reviews-Devil_s_Bridge_Trail-Sedona_Arizona.html,Mountain,Naturaleza,34.922039,-111.808197,3685.0
623,AZ,Sabino Canyon,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d209268-Reviews-Sabino_Canyon-Tucson_Arizona.html,Mountain,,32.313984,-110.823975,4884.0
624,AZ,Bell Rock,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d126801-Reviews-Bell_Rock-Sedona_Arizona.html,Mountain,,34.800419,-111.764549,4996.0
625,AZ,Taliesin West,https://www.tripadvisor.com.ar/Attraction_Review-g31350-d142235-Reviews-Taliesin_West-Scottsdale_Arizona.html,Mountain,Historia,33.602051,-111.843208,4181.0
626,AZ,Southwest Wildlife Conservation Center,https://www.tripadvisor.com.ar/Attraction_Review-g31350-d3346494-Reviews-Southwest_Wildlife_Conservation_Center-Scottsdale_Arizona.html,Mountain,,33.73148,-111.746803,1266.0
627,AZ,Oak Creek Canyon,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d105473-Reviews-Oak_Creek_Canyon-Sedona_Arizona.html,Mountain,Naturaleza,34.730816,-111.991959,3426.0
628,AZ,Bearizona Wildlife Park,https://www.tripadvisor.com.ar/Attraction_Review-g31407-d1799577-Reviews-Bearizona_Wildlife_Park-Williams_Arizona.html,Mountain,,35.263622,-112.153366,3800.0
629,AZ,Heard Museum,https://www.tripadvisor.com.ar/Attraction_Review-g31310-d116632-Reviews-Heard_Museum-Phoenix_Arizona.html,Mountain,Ciencia,33.471889,-112.072395,2973.0
630,AZ,Walnut Canyon National Monument,https://www.tripadvisor.com.ar/Attraction_Review-g60971-d108787-Reviews-Walnut_Canyon_National_Monument-Flagstaff_Arizona.html,Mountain,,35.202171,-111.514313,2754.0
631,AZ,Red Rock Scenic Byway (SR 179),https://www.tripadvisor.com.ar/Attraction_Review-g4813352-d611391-Reviews-Red_Rock_Scenic_Byway_SR_179-Village_of_Oak_Creek_Arizona.html,Mountain,,34.777897,-111.762955,4284.0
632,AZ,Mission San Xavier del Bac,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d109094-Reviews-Mission_San_Xavier_del_Bac-Tucson_Arizona.html,Mountain,Historia,32.10799,-111.008423,4398.0
633,AZ,Mt. Lemmon Scenic Byway,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d3665608-Reviews-Mt_Lemmon_Scenic_Byway-Tucson_Arizona.html,Mountain,,32.368332,-110.716507,3245.0
634,AZ,Camelback Mountain,https://www.tripadvisor.com.ar/Attraction_Review-g31310-d260028-Reviews-Camelback_Mountain-Phoenix_Arizona.html,Mountain,Naturaleza,33.52174,-111.974297,2555.0
635,AZ,Bright Angel Trail,https://www.tripadvisor.com.ar/Attraction_Review-g143028-d109403-Reviews-Bright_Angel_Trail-Grand_Canyon_National_Park_Arizona.html,Mountain,Naturaleza,36.047241,-112.130363,2394.0
636,AZ,Kartchner Caverns State Park,https://www.tripadvisor.com.ar/Attraction_Review-g31170-d127212-Reviews-Kartchner_Caverns_State_Park-Benson_Arizona.html,Mountain,,,,
637,AZ,Montezuma Castle National Monument,https://www.tripadvisor.com.ar/Attraction_Review-g60904-d116675-Reviews-Montezuma_Castle_National_Monument-Camp_Verde_Arizona.html,Mountain,Historia,34.611839,-111.84034,2668.0
638,AZ,Airport Mesa,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d255401-Reviews-Airport_Mesa-Sedona_Arizona.html,Mountain,Naturaleza,34.855774,-111.78006,2876.0
639,AZ,Wupatki National Monument,https://www.tripadvisor.com.ar/Attraction_Review-g60971-d108883-Reviews-Wupatki_National_Monument-Flagstaff_Arizona.html,Mountain,Historia,35.5201,-111.369766,2098.0
640,AZ,Grand Canyon North Rim,https://www.tripadvisor.com.ar/Attraction_Review-g143028-d109439-Reviews-Grand_Canyon_North_Rim-Grand_Canyon_National_Park_Arizona.html,Mountain,,36.197731,-112.052994,2438.0
641,AZ,Titan Missile Museum,https://www.tripadvisor.com.ar/Attraction_Review-g31338-d103133-Reviews-Titan_Missile_Museum-Sahuarita_Arizona.html,Mountain,,31.903318,-110.999039,1468.0
642,AZ,Slide Rock State Park,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d103915-Reviews-Slide_Rock_State_Park-Sedona_Arizona.html,Mountain,,34.941898,-111.752518,2410.0
643,AZ,O.K. Corral,https://www.tripadvisor.com.ar/Attraction_Review-g31381-d103872-Reviews-O_K_Corral-Tombstone_Arizona.html,Mountain,,31.713688,-110.067749,2707.0
644,AZ,Canyon de Chelly National Monument,https://www.tripadvisor.com.ar/Attraction_Review-g60753-d106552-Reviews-Canyon_de_Chelly_National_Monument-Chinle_Apache_County_Arizona.html,Mountain,,36.133598,-109.469452,1917.0
645,AZ,Jardín Botánico de Tucson,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d126843-Reviews-Tucson_Botanical_Gardens-Tucson_Arizona.html,Mountain,Naturaleza,32.24847,-110.909554,1042.0
646,AZ,Tonto Natural Bridge State Park,https://www.tripadvisor.com.ar/Attraction_Review-g31305-d667285-Reviews-Tonto_Natural_Bridge_State_Park-Payson_Arizona.html,Mountain,,34.322876,-111.454445,933.0
647,AZ,Pinnacle Peak Park,https://www.tripadvisor.com.ar/Attraction_Review-g31350-d2409093-Reviews-Pinnacle_Peak_Park-Scottsdale_Arizona.html,Mountain,Naturaleza,33.729004,-111.858917,1014.0
648,AZ,KOLI Equestrian Center,https://www.tripadvisor.com.ar/Attraction_Review-g31190-d3739234-Reviews-KOLI_Equestrian_Center-Chandler_Arizona.html,Mountain,,33.262875,-112.000092,624.0
649,AZ,Catalina State Park,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d149481-Reviews-Catalina_State_Park-Tucson_Arizona.html,Mountain,,32.417789,-110.930466,821.0
650,AZ,Glen Canyon National Recreation Area,https://www.tripadvisor.com.ar/Attraction_Review-g60834-d143156-Reviews-Glen_Canyon_National_Recreation_Area-Page_Arizona.html,Mountain,,36.935642,-111.485825,898.0
651,AZ,Downtown Historic Area,https://www.tripadvisor.com.ar/Attraction_Review-g31323-d109519-Reviews-Downtown_Historic_Area-Prescott_Arizona.html,Mountain,Historia,33.415184,-111.831474,1092.0
652,AZ,Amitabha Stupa & Peace Park,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d3174730-Reviews-Amitabha_Stupa_Peace_Park-Sedona_Arizona.html,Mountain,Naturaleza,34.873894,-111.806839,799.0
653,AZ,Boyce Thompson Arboretum,https://www.tripadvisor.com.ar/Attraction_Review-g31372-d126840-Reviews-Boyce_Thompson_Arboretum-Superior_Arizona.html,Mountain,Historia,33.278358,-111.168709,592.0
654,AZ,Glen Canyon Dam Overlook,https://www.tripadvisor.com.ar/Attraction_Review-g60834-d7267957-Reviews-Glen_Canyon_Dam_Overlook-Page_Arizona.html,Mountain,,36.922211,-111.474777,1807.0
655,AZ,The Gaslight Theatre,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d2202920-Reviews-The_Gaslight_Theatre-Tucson_Arizona.html,Mountain,,32.220341,-110.843262,743.0
656,AZ,Apache Trail Scenic Drive,https://www.tripadvisor.com.ar/Attraction_Review-g28924-d212121-Reviews-Apache_Trail_Scenic_Drive-Arizona.html,Mountain,Naturaleza,33.536312,-111.376343,647.0
657,AZ,Colossal Cave Mountain Park,https://www.tripadvisor.com.ar/Attraction_Review-g31394-d145835-Reviews-Colossal_Cave_Mountain_Park-Vail_Arizona.html,Mountain,,32.062054,-110.633507,710.0
658,AZ,Reid Park Zoo,https://www.tripadvisor.com.ar/Attraction_Review-g60950-d143936-Reviews-Reid_Park_Zoo-Tucson_Arizona.html,Mountain,,32.209827,-110.920349,1058.0
659,AZ,Mesa Arizona Temple Visitors' Center,https://www.tripadvisor.com.ar/Attraction_Review-g31281-d4765332-Reviews-Mesa_Arizona_Temple_Visitors_Center-Mesa_Arizona.html,Mountain,Ciencia,33.413239,-111.819595,563.0
660,AZ,Sedona Airport Overlook,https://www.tripadvisor.com.ar/Attraction_Review-g31352-d6599465-Reviews-Sedona_Airport_Overlook-Sedona_Arizona.html,Mountain,,34.853268,-111.789719,1588.0
661,AZ,Western Spirit: Scottsdale's Museum of the West,https://www.tripadvisor.com.ar/Attraction_Review-g31350-d7644807-Reviews-Western_Spirit_Scottsdale_s_Museum_of_the_West-Scottsdale_Arizona.html,Mountain,Ciencia,33.492336,-111.928574,662.0
662,CO,Jardín de los Dioses,https://www.tripadvisor.com.ar/Attraction_Review-g33364-d104029-Reviews-Garden_of_the_Gods-Colorado_Springs_El_Paso_County_Colorado.html,Mountain,Naturaleza,38.87833,-104.869751,17891.0
664,CO,Denver Botanic Gardens,https://www.tripadvisor.com.ar/Attraction_Review-g33388-d144226-Reviews-Denver_Botanic_Gardens-Denver_Colorado.html,Mountain,Cultura,39.73209,-104.960098,5796.0
666,CO,Pikes Peak - America's Mountain,https://www.tripadvisor.com.ar/Attraction_Review-g33344-d534479-Reviews-Pikes_Peak_America_s_Mountain-Cascade_El_Paso_County_Colorado.html,Mountain,,38.839981,-105.042816,7786.0
